1	4118	A_Dinka-4.DG	A_Dinka-4	0	present	Sudan	8.783333333	27.4	593076	Africa
2	3390	A005	A005	0	..	China	24.8	108.9	590736	North Asia
3	3388	A015	A015	0	..	China	24.8	108.9	590296	North Asia
4	3392	A016	A016	0	..	China	24.8	108.9	589317	North Asia
5	3384	A019	A019	0	..	China	24.8	108.9	590025	North Asia
6	3199	A114	A114	0	..	China	24.8	108.9	590467	North Asia
7	3396	A123	A123	0	..	China	24.8	108.9	590179	North Asia
8	3660	A306	A306	0	..	Romania	46.502222	22.950277	586701	South East Europe
9	3661	A325	A325	0	..	Romania	46.502222	22.950277	584639	South East Europe
10	3662	A343	A343	0	..	Romania	46.502222	22.950277	586532	South East Europe
11	3663	A362	A362	0	..	Romania	46.502222	22.950277	586637	South East Europe
12	3664	A374	A374	0	..	Romania	46.502222	22.950277	586351	South East Europe
13	35	ABA-035	ABA-035	0	..	Russia	43.94	42.52	584944	North Asia
14	36	ABA-048	ABA-048	0	..	Russia	43.94	42.52	584373	North Asia
15	37	ABA-052	ABA-052	0	..	Russia	43.94	42.52	584638	North Asia
16	38	ABA-056	ABA-056	0	..	Russia	43.94	42.52	584897	North Asia
17	39	ABA-065	ABA-065	0	..	Russia	43.94	42.52	584277	North Asia
18	40	ABA-069	ABA-069	0	..	Russia	43.94	42.52	585411	North Asia
19	41	ABA-078	ABA-078	0	..	Russia	43.94	42.52	585548	North Asia
20	42	ABA-085	ABA-085	0	..	Russia	43.94	42.52	585562	North Asia
21	43	ABA-086	ABA-086	0	..	Russia	43.94	42.52	584864	North Asia
22	44	ABA-091	ABA-091	0	..	Russia	43.94	42.52	585533	North Asia
23	45	ABA-099	ABA-099	0	..	Russia	43.94	42.52	584969	North Asia
24	46	ABA-100	ABA-100	0	..	Russia	43.94	42.52	585449	North Asia
25	4183	S_Abkhasian-1.DG	abh107	0	present	Russia	43.003333	41.015278	584442	North Asia
26	2197	abh119	abh119	0	..	Abkhazia	43.003333	41.015278	591690	South East Europe
27	2209	abh122	abh122	0	..	Abkhazia	43.003333	41.015278	593091	South East Europe
28	2221	abh133	abh133	0	..	Abkhazia	43.003333	41.015278	591305	South East Europe
29	2233	abh147	abh147	0	..	Abkhazia	43.003333	41.015278	592919	South East Europe
30	2244	abh154	abh154	0	..	Abkhazia	43.003333	41.015278	593176	South East Europe
31	2256	abh24	abh24	0	..	Abkhazia	43.003333	41.015278	592506	South East Europe
32	2176	abh27	abh27	0	..	Abkhazia	43.003333	41.015278	592945	South East Europe
33	2186	abh41	abh41	0	..	Abkhazia	43.003333	41.015278	587803	South East Europe
34	1947	AD_006	AD_006	0	..	USA	39.7	-105	591649	North America
35	1940	AD_015	AD_015	0	..	USA	39.7	-105	591079	North America
36	1943	AD_061	AD_061	0	..	USA	39.7	-105	592685	North America
37	1931	AD_064	AD_064	0	..	USA	39.7	-105	590988	North America
38	1929	AD_066	AD_066	0	..	USA	39.7	-105	591300	North America
39	1945	AD_076	AD_076	0	..	USA	39.7	-105	591685	North America
40	1936	AD_500	AD_500	0	..	USA	39.7	-105	591752	North America
41	1932	AD_505	AD_505	0	..	USA	39.7	-105	592745	North America
42	1939	AD_510	AD_510	0	..	USA	39.7	-105	592484	North America
43	1948	AD_511	AD_511	0	..	USA	39.7	-105	592280	North America
44	1946	AD_512	AD_512	0	..	USA	39.7	-105	591897	North America
45	1935	AD_523	AD_523	0	..	USA	39.7	-105	590876	North America
46	2937	Adana23108	Adana23108	0	..	Turkey	37	35.31666667	593075	South West Europe
47	3019	Adana23112	Adana23112	0	..	Turkey	37	35.31666667	593469	South West Europe
48	2976	Adana23113	Adana23113	0	..	Turkey	37	35.31666667	593295	South West Europe
49	2884	Adana23114	Adana23114	0	..	Turkey	37	35.31666667	592314	South West Europe
50	3021	Adana23117	Adana23117	0	..	Turkey	37	35.31666667	593532	South West Europe
51	2993	Adana23133	Adana23133	0	..	Turkey	37	35.31666667	592759	South West Europe
52	2970	Adana23136	Adana23136	0	..	Turkey	37	35.31666667	593255	South West Europe
53	2983	Adana23144	Adana23144	0	..	Turkey	37	35.31666667	592704	South West Europe
54	3004	Adana23147	Adana23147	0	..	Turkey	37	35.31666667	593408	South West Europe
55	3001	Adana23150	Adana23150	0	..	Turkey	37	35.31666667	593388	South West Europe
56	47	Adg-185	Adg-185	0	..	Russia	45	40.22	584492	North Asia
57	48	Adg-192	Adg-192	0	..	Russia	45	40.22	585095	North Asia
58	49	Adg-194	Adg-194	0	..	Russia	45	40.22	585385	North Asia
59	50	Adg-222	Adg-222	0	..	Russia	45.01	40.22	584866	North Asia
60	51	Adg-224	Adg-224	0	..	Russia	45.01	40.22	584567	North Asia
61	52	Adg-226	Adg-226	0	..	Russia	45.01	40.22	584741	North Asia
62	53	Adg-227	Adg-227	0	..	Russia	45	40.22	584780	North Asia
63	54	Adg-238	Adg-238	0	..	Russia	45	38.75	585404	North Asia
64	1902	ADR00057	ADR00057	0	..	Russia	69	169	592686	North Asia
65	1900	ADR00059	ADR00059	0	..	Russia	69	169	591797	North Asia
66	1899	ADR00060	ADR00060	0	..	Russia	69	169	592802	North Asia
67	1895	ADR00061	ADR00061	0	..	Russia	69	169	592320	North Asia
68	1886	ADR00064	ADR00064	0	..	Russia	69	169	592587	North Asia
69	1892	ADR00065	ADR00065	0	..	Russia	69	169	591177	North Asia
70	1890	ADR00066	ADR00066	0	..	Russia	69	169	591567	North Asia
71	1898	ADR00068	ADR00068	0	..	Russia	69	169	591429	North Asia
72	1888	ADR00074	ADR00074	0	..	Russia	69	169	592060	North Asia
73	1893	ADR00079	ADR00079	0	..	Russia	69	169	592309	North Asia
74	1883	ADR00089	ADR00089	0	..	Russia	66.02	169.71	592307	North Asia
75	1881	ADR00090	ADR00090	0	..	Russia	66.02	169.71	592773	North Asia
76	1882	ADR00092	ADR00092	0	..	Russia	66.02	169.71	592775	North Asia
77	1884	ADR00093	ADR00093	0	..	Russia	66.02	169.71	592831	North Asia
78	1896	ADR00095	ADR00095	0	..	Russia	66.02	169.71	592551	North Asia
79	1897	ADR00096	ADR00096	0	..	Russia	66.02	169.71	591543	North Asia
80	1885	ADR00098	ADR00098	0	..	Russia	66.02	169.71	592668	North Asia
81	1891	ADR00102	ADR00102	0	..	Russia	66.02	169.71	591745	North Asia
82	1903	ADR00504	ADR00504	0	..	Russia	71	95	592054	North Asia
83	1904	ADR00507	ADR00507	0	..	Russia	71	95	590292	North Asia
84	1907	ADR00508	ADR00508	0	..	Russia	71	95	592787	North Asia
85	1894	ADR00509	ADR00509	0	..	Russia	71	95	589802	North Asia
86	1906	ADR00510	ADR00510	0	..	Russia	71	95	592878	North Asia
87	1905	ADR00511	ADR00511	0	..	Russia	71	95	592655	North Asia
88	1901	ADR00512	ADR00512	0	..	Russia	71	95	592488	North Asia
89	1889	ADR00513	ADR00513	0	..	Russia	71	95	591773	North Asia
90	1887	ADR00514	ADR00514	0	..	Russia	71	95	592809	North Asia
91	1908	ADR00515	ADR00515	0	..	Russia	71	95	592269	North Asia
92	3803	ALB126	ALB126	0	..	Spain	-0.435621325	39.57764065	554054	South West Europe
93	2759	ALB191	ALB191	0	..	Albania	41.33	19.83	590447	South East Europe
94	2868	ALB202	ALB202	0	..	Albania	41.33	19.83	592742	South East Europe
95	4395	S_Albanian-1.DG	ALB212	0	present	Albania	41.33	19.83	584641	South East Europe
96	2807	ALB213	ALB213	0	..	Albania	41.33	19.83	591477	South East Europe
97	2916	ALB220	ALB220	0	..	Albania	41.33	19.83	592297	South East Europe
98	2935	ALB230	ALB230	0	..	Albania	41.33	19.83	592459	South East Europe
99	3804	ALB231	ALB231	0	..	Spain	-0.09371245	40.33030073	551682	South West Europe
100	3805	ALB389	ALB389	0	..	Spain	-0.4496824	39.1212219	552707	South West Europe
101	3806	ALE005	ALE005	0	..	Spain	-0.1698875	38.83272885	547830	South West Europe
102	3807	ALE009	ALE009	0	..	Spain	-0.10024795	38.80177285	553095	South West Europe
103	3808	ALE088	ALE088	0	..	Spain	1.6234864	41.5312599	554785	South West Europe
104	902	Ale11	Ale11	0	..	Russia	55.18	166	592563	North Asia
105	4164	S_Tlingit-2.DG	Ale14	0	present	Russia	55.18	166	584484	North Asia
106	926	Ale16	Ale16	0	..	Russia	55.18	166	592542	North Asia
107	4247	S_Aleut-2.DG	Ale20	0	present	Russia	55.18	166	584487	North Asia
108	4291	S_Aleut-1.DG	Ale22	0	present	Russia	55.18	166	584512	North Asia
109	4353	S_Tlingit-1.DG	Ale32	0	present	Russia	53	158.65	584804	North Asia
110	2941	Ale33	Ale33	0	..	Russia	53	158.65	593062	North Asia
111	3809	ALE339	ALE339	0	..	Spain	2.4202	39.5745	554196	South West Europe
112	2984	Ale34	Ale34	0	..	Russia	53	158.65	592712	North Asia
113	2964	Ale35	Ale35	0	..	Russia	53	158.65	592673	North Asia
114	3018	Ale36	Ale36	0	..	Russia	53	158.65	593451	North Asia
115	2972	Ale37	Ale37	0	..	Russia	53	158.65	592642	North Asia
116	890	Ale9	Ale9	0	..	Russia	55.18	166	593017	North Asia
117	1962	ALG_LN_200	ALG_LN_200	0	..	Algeria	35.4	5.9	580384	Africa
118	1963	ALG_LN_203	ALG_LN_203	0	..	Algeria	35.4	5.9	586126	Africa
119	1964	ALG_LN_204	ALG_LN_204	0	..	Algeria	35.4	5.9	584925	Africa
120	2841	Algerian43A13	Algerian43A13	0	..	Algeria	36.75	3.04	592559	Africa
121	2805	Algerian43A21	Algerian43A21	0	..	Algeria	36.75	3.04	591520	Africa
122	2708	Algerian43A22	Algerian43A22	0	..	Algeria	36.75	3.04	589528	Africa
123	2915	Algerian43A23	Algerian43A23	0	..	Algeria	36.75	3.04	592294	Africa
124	2870	Algerian43A24	Algerian43A24	0	..	Algeria	36.75	3.04	592123	Africa
125	2895	Algerian43A32	Algerian43A32	0	..	Algeria	36.75	3.04	592252	Africa
126	2840	Algerian43A34	Algerian43A34	0	..	Algeria	36.75	3.04	592405	Africa
127	55	ALT-082	ALT-082	0	..	Russia	52.33	86.97	567842	North Asia
128	56	ALT-090	ALT-090	0	..	Russia	52.33	86.97	580877	North Asia
129	57	ALT-092	ALT-092	0	..	Russia	52.33	86.97	580378	North Asia
130	58	ALT-093	ALT-093	0	..	Russia	52.33	86.97	573250	North Asia
131	59	ALT-116	ALT-116	0	..	Russia	52.2	87.42	580857	North Asia
132	60	ALT-117	ALT-117	0	..	Russia	52.2	87.42	583317	North Asia
133	61	ALT-128	ALT-128	0	..	Russia	52.2	87.42	579457	North Asia
134	62	ALT-165	ALT-165	0	..	Russia	52.2	87.42	582138	North Asia
135	63	ALT-167	ALT-167	0	..	Russia	52.33	86.97	582329	North Asia
136	64	ALT-168	ALT-168	0	..	Russia	52.33	86.97	580937	North Asia
137	65	ALT-741	ALT-741	0	..	Russia	50.7	86.38	581887	North Asia
138	66	ALT-743	ALT-743	0	..	Russia	50.7	86.38	579955	North Asia
139	67	ALT-744	ALT-744	0	..	Russia	50.7	86.38	582498	North Asia
140	68	ALT-746	ALT-746	0	..	Russia	50.7	86.38	581735	North Asia
141	69	ALT-750	ALT-750	0	..	Russia	50.7	86.38	580116	North Asia
142	70	ALT-753	ALT-753	0	..	Russia	50.7	86.38	580785	North Asia
143	71	ALT-756	ALT-756	0	..	Russia	50.7	86.38	582161	North Asia
144	72	ALT-760	ALT-760	0	..	Russia	50.7	86.38	581337	North Asia
145	73	ALT-771	ALT-771	0	..	Russia	50.7	86.38	581184	North Asia
146	74	ALT-774	ALT-774	0	..	Russia	50.7	86.38	581254	North Asia
147	75	ALT-775	ALT-775	0	..	Russia	50.7	86.38	581312	North Asia
148	76	ALT-776	ALT-776	0	..	Russia	50.7	86.38	582612	North Asia
149	77	ALT-845	ALT-845	0	..	Russia	52.2	87.42	581260	North Asia
150	78	ALT-846	ALT-846	0	..	Russia	52.2	87.42	581320	North Asia
151	79	ALT-875	ALT-875	0	..	Russia	50.03	88.5	583369	North Asia
152	80	ALT-876	ALT-876	0	..	Russia	50.03	88.5	575018	North Asia
153	81	ALT-900	ALT-900	0	..	Russia	50.03	88.5	581549	North Asia
154	82	ALT-916	ALT-916	0	..	Russia	50.03	88.5	580963	North Asia
155	83	ALT-918	ALT-918	0	..	Russia	50.03	88.5	581384	North Asia
156	84	ALT-935	ALT-935	0	..	Russia	50.03	88.5	580406	North Asia
157	85	ALT-952	ALT-952	0	..	Russia	52.33	86.97	582326	North Asia
158	86	ALT-966	ALT-966	0	..	Russia	52.33	86.97	583153	North Asia
159	2288	altai280p	altai280p	0	..	Russia	51.9	85.95	592956	North Asia
160	2322	altai283p	altai283p	0	..	Russia	51.9	85.95	591371	North Asia
161	4129	S_Altaian-1.DG	altai363p	0	present	Russia	50.840069	85.654179	584320	North Asia
162	2276	altai380k	altai380k	0	..	Russia	51.9	85.95	592355	North Asia
163	2345	altai409k	altai409k	0	..	Russia	51.9	85.95	587965	North Asia
164	2333	altai419A	altai419A	0	..	Russia	51.9	85.95	592110	North Asia
165	2310	altai431k	altai431k	0	..	Russia	51.9	85.95	592353	North Asia
166	9413	Altais1.SG	Altais1	0	present	Russia	..	..	593383	North Asia
167	9414	Altais2.SG	Altais2	0	present	Russia	..	..	593336	North Asia
168	87	AMU-031	AMU-031	0	..	Russia	52.85	141.25	585312	North Asia
169	88	AMU-039	AMU-039	0	..	Russia	52.85	141.25	585080	North Asia
170	89	AMU-042	AMU-042	0	..	Russia	52.85	141.25	585143	North Asia
171	90	AMU-049	AMU-049	0	..	Russia	54.7	135.3	584785	North Asia
172	91	AMU-052	AMU-052	0	..	Russia	52.85	141.25	585106	North Asia
173	92	AMU-064	AMU-064	0	..	Russia	52.85	141.25	585067	North Asia
174	93	AMU-066	AMU-066	0	..	Russia	52.85	141.25	585189	North Asia
175	94	AMU-072	AMU-072	0	..	Russia	52.85	141.25	585074	North Asia
176	95	AMU-074	AMU-074	0	..	Russia	52.85	141.25	585043	North Asia
177	96	AMU-139	AMU-139	0	..	Russia	54.7	135.3	584938	North Asia
178	97	AMU-156	AMU-156	0	..	Russia	52.47	136.59	585497	North Asia
179	98	AMU-160	AMU-160	0	..	Russia	52.47	136.59	585624	North Asia
180	99	AMU-164	AMU-164	0	..	Russia	52.85	141.25	585686	North Asia
181	100	AMU-547	AMU-547	0	..	Russia	49.44	136.51	585213	North Asia
182	101	AMU-549	AMU-549	0	..	Russia	49.44	136.51	585141	North Asia
183	102	AMU-554	AMU-554	0	..	Russia	54.7	135.3	585022	North Asia
184	103	AMU-555	AMU-555	0	..	Russia	49.44	136.51	585036	North Asia
185	104	AMU-559	AMU-559	0	..	Russia	49.44	136.51	584867	North Asia
186	105	AMU-561	AMU-561	0	..	Russia	49.44	136.51	584904	North Asia
187	106	AMU-576	AMU-576	0	..	Russia	52.47	136.59	584939	North Asia
188	107	AMU-596	AMU-596	0	..	Russia	52.85	141.25	585626	North Asia
189	108	AMU-601	AMU-601	0	..	Russia	49.44	136.51	585237	North Asia
190	109	AMU-610	AMU-610	0	..	Russia	49.44	136.51	584792	North Asia
191	110	AMU-628	AMU-628	0	..	Russia	49.44	136.51	584272	North Asia
192	111	AMU-631	AMU-631	0	..	Russia	49.44	136.51	584263	North Asia
193	112	AMU-636	AMU-636	0	..	Russia	49.44	136.51	585148	North Asia
194	113	AMU-672	AMU-672	0	..	Russia	54.7	135.3	585478	North Asia
195	114	AMU-686	AMU-686	0	..	Russia	54.7	135.3	585066	North Asia
196	115	AMU-696	AMU-696	0	..	Russia	52.47	136.59	585655	North Asia
197	4123	Ancestor.REF	Ancestor	0	present	..	..	..	588583	None
198	116	ARK-59	ARK-59	0	..	Russia	41	39.7	581726	North Asia
199	117	ARK-72	ARK-72	0	..	Russia	41	39.7	584821	North Asia
200	118	ARK-76	ARK-76	0	..	Russia	41	39.7	585179	North Asia
201	119	ARK-78	ARK-78	0	..	Russia	41	39.7	584965	North Asia
202	120	ARK-82	ARK-82	0	..	Russia	41	39.7	584904	North Asia
203	121	ARK-84	ARK-84	0	..	Russia	41	39.7	585075	North Asia
204	122	ARK-88	ARK-88	0	..	Russia	41	39.7	584371	North Asia
205	123	ARK-89	ARK-89	0	..	Russia	41	39.7	585523	North Asia
206	3810	ARM005	ARM005	0	..	Spain	2.0096085	41.3911279	553529	South West Europe
207	1959	ARM012	ARM012	0	..	Armenia	40.2	44.5	584595	South East Europe
208	1960	ARM013	ARM013	0	..	Armenia	40.2	44.5	584849	South East Europe
209	1961	ARM014	ARM014	0	..	Armenia	40.2	44.5	587210	South East Europe
210	2222	armenia102	armenia102	0	..	Armenia	40.193561	44.545441	590146	South East Europe
211	2234	armenia106	armenia106	0	..	Armenia	40.193561	44.545441	592867	South East Europe
212	2245	armenia139	armenia139	0	..	Armenia	40.193561	44.545441	592929	South East Europe
213	2257	armenia162	armenia162	0	..	Armenia	40.193561	44.545441	590299	South East Europe
214	2177	armenia176	armenia176	0	..	Armenia	40.193561	44.545441	592672	South East Europe
215	2187	armenia191	armenia191	0	..	Armenia	40.193561	44.545441	592856	South East Europe
216	2199	armenia279	armenia279	0	..	Armenia	40.193561	44.545441	591322	South East Europe
217	4229	S_Armenian-1.DG	armenia293	0	present	Armenia	39.815278	46.751944	584400	South East Europe
218	2198	armenia86	armenia86	0	..	Armenia	40.193561	44.545441	592791	South East Europe
219	2210	armenia91	armenia91	0	..	Armenia	40.193561	44.545441	592832	South East Europe
220	2860	AshkenaziJew5704	AshkenaziJew5704	0	..	Poland	52.23333333	21.01666667	592320	Central Europe
221	2867	AshkenaziJew5728	AshkenaziJew5728	0	..	Poland	52.23333333	21.01666667	592324	Central Europe
222	2936	AshkenaziJew5775	AshkenaziJew5775	0	..	Poland	52.23333333	21.01666667	593152	Central Europe
223	2680	AshkenaziJew5779	AshkenaziJew5779	0	..	Poland	52.23333333	21.01666667	587910	Central Europe
224	2746	AshkenaziJew5780	AshkenaziJew5780	0	..	Poland	52.23333333	21.01666667	591992	Central Europe
225	2702	AshkenaziJew5782	AshkenaziJew5782	0	..	Poland	52.23333333	21.01666667	590948	Central Europe
226	2857	AshkenaziJew5783	AshkenaziJew5783	0	..	Poland	52.23333333	21.01666667	592797	Central Europe
227	2974	AshkenaziJew5788	AshkenaziJew5788	0	..	Poland	52.23333333	21.01666667	593366	Central Europe
228	2874	AshkenaziJew5790	AshkenaziJew5790	0	..	Poland	52.23333333	21.01666667	592992	Central Europe
229	1976	ASR_001	ASR_001	0	..	Armenia	40.3	44.6	586414	South East Europe
230	1977	ASR_002	ASR_002	0	..	Armenia	40.3	44.6	588636	South East Europe
231	1978	ASR_003	ASR_003	0	..	Armenia	40.3	44.6	586561	South East Europe
232	1979	ASR_004	ASR_004	0	..	Armenia	40.3	44.6	580798	South East Europe
233	1980	ASR_005	ASR_005	0	..	Armenia	40.3	44.6	584790	South East Europe
234	3665	Assyrian151	Assyrian151	0	..	Turkey	37.47	43.94	584159	South West Europe
235	3666	Assyrian152	Assyrian152	0	..	Turkey	37.28	43.54	586751	South West Europe
236	3667	Assyrian153	Assyrian153	0	..	Turkey	37.56	44.28	586817	South West Europe
237	3668	Assyrian155	Assyrian155	0	..	Iraq	36.34	43.13	586559	West Asia
238	3669	Assyrian159	Assyrian159	0	..	Iraq	37.1	43.45	586714	West Asia
239	3670	Assyrian160	Assyrian160	0	..	Iran	37.51	45.14	586913	West Asia
240	3671	Assyrian161	Assyrian161	0	..	Iran	37.7	45.18	586863	West Asia
241	3672	Assyrian162	Assyrian162	0	..	Iraq	36.4	44.32	586791	West Asia
242	3673	Assyrian163	Assyrian163	0	..	Turkey	37.56	44.28	586296	South West Europe
243	3674	Assyrian164	Assyrian164	0	..	Iran	37.54	45.06	586671	West Asia
244	3675	Assyrian165	Assyrian165	0	..	Turkey	37.47	43.94	586745	South West Europe
245	4412	Avar.SG	Avar	0	present	Russia	..	..	583802	North Asia
246	2957	Aydin18112	Aydin18112	0	..	Turkey	37.85	27.83333333	593169	South West Europe
247	2958	Aydin18414	Aydin18414	0	..	Turkey	37.85	27.83333333	592540	South West Europe
248	3012	Aydin18419	Aydin18419	0	..	Turkey	37.85	27.83333333	592874	South West Europe
249	3009	Aydin18483	Aydin18483	0	..	Turkey	37.85	27.83333333	592875	South West Europe
250	2981	Aydin18587	Aydin18587	0	..	Turkey	37.85	27.83333333	592718	South West Europe
251	2962	Aydin18596	Aydin18596	0	..	Turkey	37.85	27.83333333	593214	South West Europe
252	2979	Aydin18636	Aydin18636	0	..	Turkey	37.85	27.83333333	592723	South West Europe
253	2897	Aydin18784	Aydin18784	0	..	Turkey	37.85	27.83333333	592951	South West Europe
254	2988	Aydin18873	Aydin18873	0	..	Turkey	37.85	27.83333333	593335	South West Europe
255	2994	Aydin18948	Aydin18948	0	..	Turkey	37.85	27.83333333	592765	South West Europe
256	1923	Ayodo_101M	Ayodo_101M	0	..	Kenya	-1.1	35.9	592240	Africa
257	1922	Ayodo_103M	Ayodo_103M	0	..	Kenya	-1.1	35.9	591972	Africa
258	1909	Ayodo_21S	Ayodo_21S	0	..	Kenya	5.6	48.3	588757	Africa
259	1912	Ayodo_23S	Ayodo_23S	0	..	Kenya	5.6	48.3	592363	Africa
260	2631	Ayodo_34S	Ayodo_34S	0	..	Kenya	5.6	48.3	591535	Africa
261	2632	Ayodo_35S	Ayodo_35S	0	..	Kenya	5.6	48.3	592064	Africa
262	2624	Ayodo_36M	Ayodo_36M	0	..	Kenya	-1.1	35.9	549530	Africa
263	2630	Ayodo_40S	Ayodo_40S	0	..	Kenya	5.6	48.3	592132	Africa
264	2618	Ayodo_412C	Ayodo_412C	0	..	Kenya	-0.1	34.3	592742	Africa
265	2629	Ayodo_41S	Ayodo_41S	0	..	Kenya	5.6	48.3	592457	Africa
266	2622	Ayodo_423C	Ayodo_423C	0	..	Kenya	-0.1	34.3	592618	Africa
267	4283	S_Luo-1.DG	Ayodo_430C	0	present	Kenya	-0.1	34.3	579358	Africa
268	2620	Ayodo_438C	Ayodo_438C	0	..	Kenya	-0.1	34.3	592330	Africa
269	2625	Ayodo_43S	Ayodo_43S	0	..	Kenya	5.6	48.3	592311	Africa
270	2623	Ayodo_458C	Ayodo_458C	0	..	Kenya	-0.1	34.3	590817	Africa
271	2617	Ayodo_460C	Ayodo_460C	0	..	Kenya	-0.1	34.3	589185	Africa
272	2616	Ayodo_468C	Ayodo_468C	0	..	Kenya	-0.1	34.3	517195	Africa
273	1910	Ayodo_47K	Ayodo_47K	0	..	Kenya	-0.4	36.9	593094	Africa
274	4130	S_Luo-2.DG	Ayodo_502C	0	present	Kenya	-0.1	34.3	584448	Africa
275	2627	Ayodo_52S	Ayodo_52S	0	..	Kenya	5.6	48.3	592018	Africa
276	2633	Ayodo_5S	Ayodo_5S	0	..	Kenya	5.6	48.3	591998	Africa
277	2621	Ayodo_604C	Ayodo_604C	0	..	Kenya	-0.1	34.3	590169	Africa
278	1920	Ayodo_61K	Ayodo_61K	0	..	Kenya	-0.4	36.9	592214	Africa
279	2628	Ayodo_61S	Ayodo_61S	0	..	Kenya	5.6	48.3	592107	Africa
280	1913	Ayodo_67K	Ayodo_67K	0	..	Kenya	-0.4	36.9	591643	Africa
281	1915	Ayodo_69S	Ayodo_69S	0	..	Kenya	5.6	48.3	590221	Africa
282	4328	S_Somali-1.DG	Ayodo_81S	0	present	Kenya	5.6	48.3	584193	Africa
283	1921	Ayodo_83K	Ayodo_83K	0	..	Kenya	-0.4	36.9	586183	Africa
284	1917	Ayodo_90S	Ayodo_90S	0	..	Kenya	5.6	48.3	592503	Africa
285	124	AZR-0853	AZR-0853	0	..	Russia	42.2	48.23	585311	North Asia
286	125	AZR-0860	AZR-0860	0	..	Russia	42.2	48.23	585137	North Asia
287	126	AZR-0864	AZR-0864	0	..	Russia	42.2	48.23	585127	North Asia
288	127	AZR-0865	AZR-0865	0	..	Russia	42.2	48.23	585447	North Asia
289	128	AZR-0866	AZR-0866	0	..	Russia	42.2	48.23	585260	North Asia
290	129	AZR-0868	AZR-0868	0	..	Russia	42.2	48.23	584976	North Asia
291	130	AZR-0869	AZR-0869	0	..	Russia	42.2	48.23	585192	North Asia
292	131	AZR-0870	AZR-0870	0	..	Russia	42.2	48.23	585431	North Asia
293	132	AZR-1010	AZR-1010	0	..	Azerbaijan	40.06	47.19	584472	South East Europe
294	133	AZR-1012	AZR-1012	0	..	Azerbaijan	40.06	47.19	584794	South East Europe
295	134	AZR-1013	AZR-1013	0	..	Azerbaijan	40.06	47.19	583239	South East Europe
296	135	AZR-1017	AZR-1017	0	..	Azerbaijan	40.06	47.19	585153	South East Europe
297	136	AZR-1018	AZR-1018	0	..	Azerbaijan	40.06	47.19	584454	South East Europe
298	137	AZR-1037	AZR-1037	0	..	Azerbaijan	40.06	47.19	584440	South East Europe
299	138	AZR-1039	AZR-1039	0	..	Azerbaijan	40.06	47.19	582195	South East Europe
300	139	AZR-1054	AZR-1054	0	..	Azerbaijan	40.06	47.19	585397	South East Europe
301	140	AZR-1058	AZR-1058	0	..	Azerbaijan	40.06	47.19	585433	South East Europe
302	4204	B_Australian-3.DG	B_Australian-3	0	present	Australia	-13	143	582951	Oceania
303	4209	B_Australian-4.DG	B_Australian-4	0	present	Australia	-13	143	583758	Oceania
304	4224	B_Crete-1.DG	B_Crete-1	0	present	Greece	35.166668	25.166666	582419	South East Europe
305	4238	B_Crete-2.DG	B_Crete-2	0	present	Greece	35.163	25.445	583951	South East Europe
306	3368	B14	B14	0	..	China	24.8	108.9	589544	North Asia
307	3376	B18	B18	0	..	China	24.8	108.9	590212	North Asia
308	3183	B26	B26	0	..	China	24.8	108.9	590793	North Asia
309	3203	B3	B3	0	..	China	24.8	108.9	590770	North Asia
310	3380	B32	B32	0	..	China	24.8	108.9	589662	North Asia
311	3372	B43	B43	0	..	China	24.8	108.9	590131	North Asia
312	3279	B48	B48	0	..	China	24.8	108.9	590806	North Asia
313	3283	B49	B49	0	..	China	24.8	108.9	590708	North Asia
314	3364	B8	B8	0	..	China	24.8	108.9	588859	North Asia
315	3275	B81	B81	0	..	China	24.8	108.9	590774	North Asia
316	3179	B87	B87	0	..	China	24.8	108.9	590722	North Asia
317	3062	Ba02	Ba02	0	..	Nepal	27.4	85.3	590692	South Asia
318	3139	Ba15	Ba15	0	..	Nepal	27.4	85.3	590362	South Asia
319	3143	Ba25	Ba25	0	..	Nepal	27.4	85.3	591193	South Asia
320	3058	Ba37	Ba37	0	..	Nepal	27.4	85.3	590674	South Asia
321	3066	Ba48	Ba48	0	..	Nepal	27.4	85.3	590744	South Asia
322	1965	Baku01	Baku01	0	..	Azerbaijan	40.4	49.9	586036	South East Europe
323	1966	Baku02	Baku02	0	..	Azerbaijan	40.4	49.9	585447	South East Europe
324	1967	Baku03	Baku03	0	..	Azerbaijan	40.4	49.9	579899	South East Europe
325	2171	bal102	bal102	0	..	Russia	43.483333	43.616667	592547	North Asia
326	2180	bal124	bal124	0	..	Russia	43.483333	43.616667	590322	North Asia
327	2192	bal136	bal136	0	..	Russia	43.483333	43.616667	592985	North Asia
328	2204	bal22	bal22	0	..	Russia	43.483333	43.616667	592901	North Asia
329	2216	bal41	bal41	0	..	Russia	43.483333	43.616667	590821	North Asia
330	2228	bal42	bal42	0	..	Russia	43.483333	43.616667	593253	North Asia
331	2240	bal45	bal45	0	..	Russia	43.483333	43.616667	592762	North Asia
332	2251	bal50	bal50	0	..	Russia	43.483333	43.616667	592834	North Asia
333	2172	bal64	bal64	0	..	Russia	43.483333	43.616667	592915	North Asia
334	2181	bal97	bal97	0	..	Russia	43.483333	43.616667	592883	North Asia
335	3005	Balikesir16514	Balikesir16514	0	..	Turkey	39.385	27.533	593378	South West Europe
336	2685	Balikesir16558	Balikesir16558	0	..	Turkey	39.385	27.533	590885	South West Europe
