,label,z1,z2
0,South America,0.966644287109375,-0.12359557300806046
1,Central Europe,1.1366597414016724,-0.24581560492515564
2,Africa,1.0621461868286133,-0.15886063873767853
3,South America,1.0767455101013184,-0.20100437104701996
4,North Asia,-0.27006295323371887,-0.2553270161151886
5,South Asia,1.0368894338607788,-0.16476969420909882
6,Africa,0.502013087272644,1.3362358808517456
7,South Asia,1.000962495803833,0.023502735421061516
8,North East Europe,0.05996127054095268,0.12445290386676788
9,North Asia,0.21758587658405304,1.8254972696304321
10,West Asia,1.1143712997436523,-0.2582114636898041
11,North Asia,0.9665676951408386,-0.07995790988206863
12,Central Europe,-0.19101126492023468,-0.17080645263195038
13,South East Europe,-2.6626455783843994,-1.2490469217300415
14,Oceania,-0.24942944943904877,-0.738953173160553
15,North Asia,1.0504798889160156,-0.15383440256118774
16,South East Europe,0.45976001024246216,1.5729504823684692
17,Africa,1.129227876663208,-0.2646743059158325
18,South Asia,0.9812419414520264,-0.11600461602210999
19,North Asia,-0.15574119985103607,-0.11007143557071686
20,Africa,0.06296631693840027,0.12877754867076874
21,Africa,0.053288061171770096,0.13161659240722656
22,Africa,-0.23792017996311188,-0.34036609530448914
23,South West Europe,1.0042804479599,-0.21125242114067078
24,North Asia,0.8007493019104004,0.7945635318756104
25,North America,-0.23773370683193207,-0.06075625494122505
26,South West Europe,0.43829041719436646,1.6517287492752075
27,Africa,1.5793579816818237,-0.4037371277809143
28,Central Asia,1.038677453994751,-0.16984757781028748
29,South America,0.22995732724666595,1.824355125427246
30,West Asia,-2.560992479324341,-1.189355731010437
31,North Asia,0.955223560333252,0.14589285850524902
32,South Asia,0.5203666687011719,1.3641092777252197
33,Africa,-0.024232788011431694,0.08936642855405807
34,Central Asia,1.2151845693588257,-0.27178627252578735
35,West Asia,0.8694702982902527,0.6538585424423218
36,South Asia,-0.26348766684532166,-0.18165753781795502
37,West Asia,-2.508852481842041,-1.1881626844406128
38,North Asia,-0.1710616946220398,-0.10447422415018082
39,North Asia,-0.19276830554008484,-0.19359131157398224
40,South Asia,1.07762610912323,-0.2161966860294342
41,North Asia,0.9694481492042542,-0.09844944626092911
42,North Asia,1.0523312091827393,-0.20299792289733887
43,South West Europe,0.3115611672401428,1.8148881196975708
44,North Asia,0.9062480926513672,0.30227890610694885
45,South West Europe,1.0116983652114868,0.1947551816701889
46,North America,-0.276987224817276,-0.126272514462471
47,South America,-0.2241966724395752,-0.06129707396030426
48,South Asia,1.0623161792755127,-0.2080603837966919
49,North Asia,0.028719507157802582,0.11014813184738159
50,North Asia,0.949618935585022,0.1392688751220703
51,South America,0.407530814409256,0.8511531352996826
52,North Asia,0.6525046229362488,0.9881489872932434
53,South West Europe,-0.201017826795578,-0.16030636429786682
54,South America,-1.3111348152160645,-0.7353036403656006
55,Central Europe,-0.2029590606689453,-0.06310471892356873
56,South West Europe,0.31556516885757446,1.7622796297073364
57,North Asia,1.0455050468444824,-0.1534246802330017
58,South West Europe,1.0072340965270996,-0.15759727358818054
59,North America,-0.26636427640914917,-0.16034482419490814
60,Africa,1.0403770208358765,-0.17588791251182556
61,North Asia,1.1345124244689941,-0.27251237630844116
62,North Asia,0.0140834404155612,0.103561170399189
63,South America,0.38489046692848206,1.231891393661499
64,South Asia,-0.2650751769542694,-0.6838252544403076
65,North Asia,1.366457223892212,-0.350829154253006
66,Central Asia,-0.23852409422397614,-0.24567703902721405
67,South Asia,1.0420480966567993,-0.18596933782100677
68,North Asia,0.9535959959030151,-0.08228429406881332
69,Africa,-0.25296613574028015,-0.5514456629753113
70,West Asia,-0.327668160200119,0.05122559890151024
