,label,z1,z2
0,North East Europe,1.3602694272994995,-1.1008493900299072
1,Central Europe,-0.7864294052124023,-0.6451808214187622
2,South Asia,-1.841655969619751,2.1738109588623047
3,Africa,-1.533971905708313,1.8960882425308228
4,South West Europe,0.8330765962600708,-1.0055383443832397
5,North Asia,1.4143301248550415,-0.7310062646865845
6,North Asia,0.5130739212036133,-0.9099445343017578
7,Africa,1.3501766920089722,-1.3107998371124268
8,North America,-2.5596446990966797,-0.7622907161712646
9,Africa,2.004079818725586,-0.8343925476074219
10,South Asia,1.6692265272140503,-1.4868351221084595
11,Africa,1.6287802457809448,-0.9582660794258118
12,Africa,-0.7905693054199219,-0.695967972278595
13,North Asia,1.7219657897949219,1.6764377355575562
14,North Asia,1.3850017786026,-0.7412096261978149
15,South Asia,-1.7990528345108032,0.6958383917808533
16,South East Europe,1.321523904800415,-1.0791579484939575
17,North America,-1.694769263267517,0.3138367235660553
18,South West Europe,1.1905131340026855,-0.7037643790245056
19,South Asia,0.6431552767753601,-1.1737931966781616
20,Africa,-1.9057602882385254,2.2291486263275146
21,North Asia,-2.27129864692688,2.664876699447632
22,South East Europe,-1.9559276103973389,2.332949161529541
23,North Asia,-1.696367859840393,0.22142066061496735
24,South West Europe,1.9378446340560913,0.4147123694419861
25,South West Europe,1.287305474281311,-1.4162201881408691
26,North Asia,1.7931928634643555,2.007770538330078
27,South Asia,1.576715111732483,-1.659054160118103
28,North Asia,1.5725324153900146,-1.4142873287200928
29,North America,-0.7607613205909729,0.10854949802160263
30,North Asia,-1.9245842695236206,2.2756080627441406
31,Oceania,-2.3508827686309814,2.767882823944092
32,North Asia,2.5063116550445557,-0.27691078186035156
33,Africa,2.37758731842041,2.4498450756073
34,Central Europe,2.3365564346313477,-0.3856458365917206
35,South West Europe,1.4902679920196533,-1.3142391443252563
36,South Asia,1.795002818107605,-1.6193610429763794
37,North Asia,0.4319298565387726,-1.0808912515640259
38,North Asia,-2.0488479137420654,2.4041805267333984
39,North Asia,-1.7185986042022705,2.2791106700897217
40,North Asia,-0.8169402480125427,-0.7464636564254761
41,South America,1.5827744007110596,-1.1987018585205078
42,South Asia,1.0585826635360718,0.01598561927676201
43,Central Europe,1.7744051218032837,-0.8746577501296997
44,North Asia,-2.984365940093994,-0.7264477610588074
45,North Asia,1.3469549417495728,1.5524961948394775
46,South West Europe,2.122886896133423,-0.47381970286369324
47,Africa,-1.775750994682312,2.2623438835144043
48,South West Europe,-0.8448390960693359,-0.8472679853439331
49,Africa,2.300477981567383,0.31779104471206665
50,North Asia,-1.785278081893921,2.2227513790130615
51,South West Europe,1.7779183387756348,-1.8033251762390137
52,Africa,2.0372812747955322,0.24735361337661743
53,North Asia,-1.733707308769226,0.3315102458000183
54,South Asia,0.5780377388000488,-1.1391160488128662
